DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HU,2009,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HU,2010,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HU,2011,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HU,2012,0.000,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HU,2013,0.908,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HU,2014,5.446,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HU,2015,13.614,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HU,2016,11.799,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HU,2017,4.538,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HU,2018,0.908,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HU,2019,10.891,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,HU,2020,7.261,
ESTAT:TEN00130(1.0),14/04/22 11:00:00,A,FC_NE,C0000X0350-0370,KTOE,IE,2009,0.000,
