DATAFLOW,LAST UPDATE,freq,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,NO,2022-01,15079.225,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,NO,2022-02,12949.406,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,NO,2022-03,14614.699,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,NO,2022-04,11140.841,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,NO,2022-05,10783.816,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2016-01,13788.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2016-02,12413.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2016-03,12634.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2016-04,11799.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2016-05,11454.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2016-06,11558.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2016-07,11955.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2016-08,11841.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2016-09,11913.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2016-10,13292.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2016-11,13698.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2016-12,14158.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2017-01,14829.849,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2017-02,13159.563,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2017-03,13072.946,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2017-04,12181.380,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2017-05,12176.268,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2017-06,11843.536,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2017-07,12232.321,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2017-08,12292.012,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2017-09,12280.020,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2017-10,13174.813,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2017-11,13352.877,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2017-12,13596.165,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2018-01,13781.637,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2018-02,12896.023,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2018-03,13824.730,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2018-04,11659.889,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2018-05,11711.657,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2018-06,11926.421,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2018-07,12883.169,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2018-08,12791.110,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2018-09,12254.572,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2018-10,13159.518,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2018-11,13217.455,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2018-12,13990.319,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2019-01,14539.677,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2019-02,12337.499,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2019-03,12855.136,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2019-04,11830.078,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2019-05,12023.635,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2019-06,11662.228,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2019-07,11913.081,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2019-08,11947.111,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2019-09,11652.706,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2019-10,12544.166,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2019-11,12286.393,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2019-12,13106.363,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2020-01,13438.549,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2020-02,12521.661,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2020-03,12325.646,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2020-04,10516.344,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2020-05,10578.288,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2020-06,10441.585,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2020-07,11275.434,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2020-08,11359.211,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2020-09,11558.116,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2020-10,12589.719,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2020-11,12699.287,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2020-12,13554.717,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2021-01,14326.307,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2021-02,12813.435,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2021-03,13279.768,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2021-04,12617.980,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2021-05,12327.502,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2021-06,12461.058,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2021-07,13368.958,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2021-08,13206.243,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2021-09,13930.678,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2021-10,14649.185,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2021-11,14611.601,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2021-12,15659.328,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2022-01,15081.075,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2022-02,13538.651,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2022-03,14866.789,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2022-04,13587.077,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PL,2022-05,13128.713,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2016-01,5617.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2016-02,5511.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2016-03,4995.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2016-04,4976.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2016-05,4776.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2016-06,4447.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2016-07,4607.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2016-08,4499.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2016-09,4387.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2016-10,4187.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2016-11,4662.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2016-12,4914.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2017-01,5420.041,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2017-02,5034.430,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2017-03,5049.657,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2017-04,4379.414,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2017-05,4604.848,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2017-06,4704.123,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2017-07,5075.642,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2017-08,5155.481,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2017-09,4600.635,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2017-10,4113.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2017-11,4608.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2017-12,4853.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2018-01,5181.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2018-02,4638.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2018-03,6013.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2018-04,4736.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2018-05,4255.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2018-06,4765.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2018-07,5058.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2018-08,4770.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2018-09,4564.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2018-10,4349.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2018-11,4889.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2018-12,4867.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2019-01,5057.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2019-02,3727.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2019-03,3764.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2019-04,4092.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2019-05,4057.928,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2019-06,3901.036,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2019-07,4421.429,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2019-08,3789.269,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2019-09,3871.832,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2019-10,4186.867,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2019-11,5187.589,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2019-12,5784.008,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2020-01,5825.361,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2020-02,4363.125,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2020-03,4392.073,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2020-04,3456.632,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2020-05,3322.708,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2020-06,3478.705,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2020-07,3911.725,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2020-08,4229.975,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2020-09,4602.678,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2020-10,4725.963,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2020-11,5180.506,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2020-12,4965.526,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2021-01,5236.345,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2021-02,5309.484,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2021-03,4494.866,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2021-04,3938.787,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2021-05,3536.390,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2021-06,3376.948,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2021-07,3953.360,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2021-08,3338.404,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2021-09,3675.639,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2021-10,3663.688,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2021-11,4238.693,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2021-12,4599.441,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2022-01,4362.726,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2022-02,3307.678,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2022-03,4357.142,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2022-04,3817.005,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,PT,2022-05,3656.666,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2016-01,5653.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2016-02,4832.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2016-03,5036.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2016-04,5065.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2016-05,4326.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2016-06,4803.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2016-07,5227.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2016-08,4845.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2016-09,4370.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2016-10,4874.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2016-11,5282.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2016-12,5780.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2017-01,5786.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2017-02,4947.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2017-03,5302.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2017-04,4663.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2017-05,4343.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2017-06,4428.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2017-07,4530.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2017-08,4433.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2017-09,4318.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2017-10,4699.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2017-11,4863.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2017-12,5490.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2018-01,5453.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2018-02,5320.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2018-03,5574.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2018-04,4608.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2018-05,4361.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2018-06,4428.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2018-07,4916.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2018-08,4902.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2018-09,4407.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2018-10,4759.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2018-11,4950.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2018-12,5044.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2019-01,4995.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2019-02,4699.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2019-03,4808.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2019-04,4462.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2019-05,4665.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2019-06,4789.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2019-07,4402.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2019-08,4057.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2019-09,3702.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2019-10,4079.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2019-11,4478.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2019-12,4738.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2020-01,4889.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2020-02,4443.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2020-03,4497.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2020-04,3632.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2020-05,3473.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2020-06,3812.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2020-07,4238.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2020-08,4277.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2020-09,4097.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2020-10,4069.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2020-11,4353.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2020-12,4913.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2021-01,4706.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2021-02,4697.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2021-03,4953.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2021-04,4453.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2021-05,4571.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2021-06,4669.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2021-07,4559.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2021-08,4038.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2021-09,3881.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2021-10,4138.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2021-11,4192.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2021-12,4845.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2022-01,5024.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2022-02,4214.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2022-03,4333.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2022-04,4192.000,
ESTAT:NRG_CB_PEM(1.0),10/08/22 23:00:00,M,TOTAL,GWH,RO,2022-05,4200.000,
