DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DK,2017,120.605,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DK,2018,124.950,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DK,2019,103.420,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,DK,2020,103.824,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EA19,2009,7123.279,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EA19,2010,7692.360,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EA19,2011,8620.724,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EA19,2012,7884.374,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EA19,2013,7473.952,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EA19,2014,7341.975,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EA19,2015,7770.521,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EA19,2016,7963.215,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EA19,2017,7733.446,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EA19,2018,7226.442,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EA19,2019,6642.230,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EA19,2020,6129.492,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EE,2009,48.653,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EE,2010,30.489,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EE,2011,37.095,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EE,2012,33.841,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EE,2013,31.287,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EE,2014,42.157,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EE,2015,14.266,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EE,2016,12.969,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EE,2017,17.913,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EE,2018,23.646,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EE,2019,27.541,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EE,2020,5.182,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EL,2009,167.956,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EL,2010,298.168,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EL,2011,210.943,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EL,2012,226.865,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EL,2013,210.495,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EL,2014,226.715,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EL,2015,218.178,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EL,2016,193.742,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EL,2017,190.412,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EL,2018,277.440,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EL,2019,194.241,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EL,2020,162.928,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,ES,2009,352.865,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,ES,2010,303.651,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,ES,2011,615.000,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,ES,2012,341.754,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,ES,2013,320.348,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,ES,2014,317.127,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,ES,2015,315.462,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,ES,2016,296.198,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,ES,2017,288.305,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,ES,2018,264.118,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,ES,2019,234.162,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,ES,2020,213.201,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EU27_2020,2009,13096.254,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EU27_2020,2010,13190.394,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EU27_2020,2011,14706.822,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EU27_2020,2012,13674.949,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EU27_2020,2013,12929.923,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EU27_2020,2014,12595.226,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EU27_2020,2015,12955.478,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EU27_2020,2016,12975.997,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EU27_2020,2017,13175.722,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EU27_2020,2018,12563.521,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EU27_2020,2019,11646.273,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,EU27_2020,2020,10713.434,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FI,2009,177.903,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FI,2010,216.366,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FI,2011,207.117,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FI,2012,101.596,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FI,2013,103.258,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FI,2014,101.050,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FI,2015,106.508,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FI,2016,136.421,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FI,2017,133.856,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FI,2018,125.780,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FI,2019,116.018,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FI,2020,103.944,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FR,2009,1274.697,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FR,2010,1358.460,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FR,2011,1131.179,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FR,2012,1232.700,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FR,2013,1039.903,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FR,2014,972.740,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FR,2015,1030.433,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FR,2016,994.043,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FR,2017,1045.566,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FR,2018,1095.287,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FR,2019,889.545,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,FR,2020,784.890,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,GE,2013,313.560,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,GE,2014,289.398,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,GE,2015,269.893,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,GE,2016,248.404,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,GE,2017,274.734,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,GE,2018,293.144,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,GE,2019,240.690,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,GE,2020,212.711,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,HR,2009,125.627,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,HR,2010,143.668,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,HR,2011,138.216,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,HR,2012,123.768,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,HR,2013,110.855,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,HR,2014,99.145,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,HR,2015,78.330,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,HR,2016,64.104,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,HR,2017,72.414,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,HR,2018,66.232,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,HR,2019,79.938,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,HR,2020,102.579,
ESTAT:TEN00129(1.0),14/04/22 11:00:00,A,FC_IND_E,C0000X0350-0370,KTOE,HU,2009,86.679,
