,country,time-period,fuel-type,value(GWH)
30444,Cyprus,2022-02,Wind,17.368
30445,Cyprus,2022-03,Wind,27.673
30446,Cyprus,2022-04,Wind,21.502
30447,Cyprus,2022-05,Wind,20.86
30448,Czechia,2016-01,Wind,50.0
30449,Czechia,2016-02,Wind,66.0
30450,Czechia,2016-03,Wind,42.0
30451,Czechia,2016-04,Wind,37.0
30452,Czechia,2016-05,Wind,43.0
30453,Czechia,2016-06,Wind,20.0
30454,Czechia,2016-07,Wind,30.0
30455,Czechia,2016-08,Wind,25.0
30456,Czechia,2016-09,Wind,25.0
30457,Czechia,2016-10,Wind,40.0
30458,Czechia,2016-11,Wind,49.0
30459,Czechia,2016-12,Wind,60.0
30460,Czechia,2017-01,Wind,56.444
30461,Czechia,2017-02,Wind,46.598
30462,Czechia,2017-03,Wind,55.696
30463,Czechia,2017-04,Wind,54.327
30464,Czechia,2017-05,Wind,32.995
30465,Czechia,2017-06,Wind,38.135
30466,Czechia,2017-07,Wind,32.926
30467,Czechia,2017-08,Wind,27.426
30468,Czechia,2017-09,Wind,33.697
30469,Czechia,2017-10,Wind,63.795
30470,Czechia,2017-11,Wind,56.059
30471,Czechia,2017-12,Wind,83.818
30472,Czechia,2018-01,Wind,73.162
30473,Czechia,2018-02,Wind,37.452
30474,Czechia,2018-03,Wind,56.741
30475,Czechia,2018-04,Wind,57.49
30476,Czechia,2018-05,Wind,45.195
30477,Czechia,2018-06,Wind,34.524
30478,Czechia,2018-07,Wind,27.947
30479,Czechia,2018-08,Wind,26.104
30480,Czechia,2018-09,Wind,35.508
30481,Czechia,2018-10,Wind,67.874
30482,Czechia,2018-11,Wind,59.222
30483,Czechia,2018-12,Wind,79.451
30484,Czechia,2019-01,Wind,79.696
30485,Czechia,2019-02,Wind,63.536
30486,Czechia,2019-03,Wind,83.774
30487,Czechia,2019-04,Wind,61.844
30488,Czechia,2019-05,Wind,50.912
30489,Czechia,2019-06,Wind,35.828
30490,Czechia,2019-07,Wind,27.809
30491,Czechia,2019-08,Wind,26.964
30492,Czechia,2019-09,Wind,44.287
30493,Czechia,2019-10,Wind,61.516
30494,Czechia,2019-11,Wind,71.831
30495,Czechia,2019-12,Wind,82.97
30496,Czechia,2020-01,Wind,73.221
30497,Czechia,2020-02,Wind,113.294
30498,Czechia,2020-03,Wind,78.84
30499,Czechia,2020-04,Wind,48.384
30500,Czechia,2020-05,Wind,45.936
30501,Czechia,2020-06,Wind,39.982
30502,Czechia,2020-07,Wind,31.186
30503,Czechia,2020-08,Wind,35.072
30504,Czechia,2020-09,Wind,36.531
30505,Czechia,2020-10,Wind,68.064
30506,Czechia,2020-11,Wind,49.359
30507,Czechia,2020-12,Wind,70.825
30508,Czechia,2021-01,Wind,53.415
30509,Czechia,2021-02,Wind,44.297
30510,Czechia,2021-03,Wind,54.719
30511,Czechia,2021-04,Wind,57.702
30512,Czechia,2021-05,Wind,71.785
30513,Czechia,2021-06,Wind,23.412
30514,Czechia,2021-07,Wind,29.26
30515,Czechia,2021-08,Wind,33.931
30516,Czechia,2021-09,Wind,31.276
30517,Czechia,2021-10,Wind,70.566
30518,Czechia,2021-11,Wind,57.696
30519,Czechia,2021-12,Wind,65.929
30520,Czechia,2022-01,Wind,86.485
30521,Czechia,2022-02,Wind,104.677
30522,Czechia,2022-03,Wind,50.001
30523,Czechia,2022-04,Wind,59.193
30524,Czechia,2022-05,Wind,39.327
30525,Germany,2016-01,Wind,10309.0
30526,Germany,2016-02,Wind,10942.0
30527,Germany,2016-03,Wind,6679.0
30528,Germany,2016-04,Wind,6578.0
30529,Germany,2016-05,Wind,6800.0
30530,Germany,2016-06,Wind,4678.0
30531,Germany,2016-07,Wind,4678.0
30532,Germany,2016-08,Wind,4782.0
30533,Germany,2016-09,Wind,4242.0
30534,Germany,2016-10,Wind,5635.0
30535,Germany,2016-11,Wind,8103.0
30536,Germany,2016-12,Wind,9306.0
30537,Germany,2017-01,Wind,7864.0
30538,Germany,2017-02,Wind,9946.0
30539,Germany,2017-03,Wind,9354.0
30540,Germany,2017-04,Wind,8143.0
30541,Germany,2017-05,Wind,5727.0
30542,Germany,2017-06,Wind,7166.0
30543,Germany,2017-07,Wind,5626.0
30544,Germany,2017-08,Wind,5622.0
30545,Germany,2017-09,Wind,6413.0
30546,Germany,2017-10,Wind,12754.0
30547,Germany,2017-11,Wind,10494.0
30548,Germany,2017-12,Wind,15269.0
30549,Germany,2018-01,Wind,15016.0
30550,Germany,2018-02,Wind,8255.0
30551,Germany,2018-03,Wind,11084.0
30552,Germany,2018-04,Wind,9245.0
30553,Germany,2018-05,Wind,7480.0
30554,Germany,2018-06,Wind,5967.0
30555,Germany,2018-07,Wind,4566.0
30556,Germany,2018-08,Wind,6284.0
30557,Germany,2018-09,Wind,8194.0
30558,Germany,2018-10,Wind,11037.0
30559,Germany,2018-11,Wind,10215.0
30560,Germany,2018-12,Wind,14831.0
30561,Germany,2019-01,Wind,14166.0
30562,Germany,2019-02,Wind,11082.0
30563,Germany,2019-03,Wind,16771.0
30564,Germany,2019-04,Wind,9230.0
30565,Germany,2019-05,Wind,8424.0
30566,Germany,2019-06,Wind,6691.0
30567,Germany,2019-07,Wind,6680.0
30568,Germany,2019-08,Wind,5892.0
30569,Germany,2019-09,Wind,9267.0
30570,Germany,2019-10,Wind,11844.0
30571,Germany,2019-11,Wind,10250.0
30572,Germany,2019-12,Wind,15451.0
30573,Germany,2020-01,Wind,16267.0
30574,Germany,2020-02,Wind,20681.0
30575,Germany,2020-03,Wind,14412.0
30576,Germany,2020-04,Wind,8910.0
30577,Germany,2020-05,Wind,7770.0
30578,Germany,2020-06,Wind,6525.0
30579,Germany,2020-07,Wind,7136.0
30580,Germany,2020-08,Wind,6892.0
30581,Germany,2020-09,Wind,6473.0
30582,Germany,2020-10,Wind,13710.0
30583,Germany,2020-11,Wind,11438.0
30584,Germany,2020-12,Wind,11859.0
30585,Germany,2021-01,Wind,11744.0
30586,Germany,2021-02,Wind,11442.0
30587,Germany,2021-03,Wind,11702.0
30588,Germany,2021-04,Wind,9708.0
30589,Germany,2021-05,Wind,10257.0
30590,Germany,2021-06,Wind,4500.0
30591,Germany,2021-07,Wind,6027.0
30592,Germany,2021-08,Wind,8207.0
30593,Germany,2021-09,Wind,5915.0
30594,Germany,2021-10,Wind,13327.0
30595,Germany,2021-11,Wind,10508.0
30596,Germany,2021-12,Wind,12411.0
30597,Germany,2022-01,Wind,16310.0
30598,Germany,2022-02,Wind,21017.0
30599,Germany,2022-03,Wind,8237.0
30600,Germany,2022-04,Wind,11544.0
30601,Germany,2022-05,Wind,7986.0
30602,Denmark,2016-01,Wind,1464.0
30603,Denmark,2016-02,Wind,1279.0
30604,Denmark,2016-03,Wind,825.0
30605,Denmark,2016-04,Wind,1045.0
30606,Denmark,2016-05,Wind,831.0
30607,Denmark,2016-06,Wind,672.0
30608,Denmark,2016-07,Wind,811.0
30609,Denmark,2016-08,Wind,1023.0
30610,Denmark,2016-09,Wind,745.0
30611,Denmark,2016-10,Wind,1288.0
30612,Denmark,2016-11,Wind,1346.0
30613,Denmark,2016-12,Wind,1451.0
30614,Denmark,2017-01,Wind,1161.384
30615,Denmark,2017-02,Wind,1466.72
30616,Denmark,2017-03,Wind,1257.903
30617,Denmark,2017-04,Wind,1380.113
30618,Denmark,2017-05,Wind,1014.254
30619,Denmark,2017-06,Wind,1270.825
30620,Denmark,2017-07,Wind,896.193
30621,Denmark,2017-08,Wind,935.698
30622,Denmark,2017-09,Wind,832.307
30623,Denmark,2017-10,Wind,1547.847
30624,Denmark,2017-11,Wind,1317.956
30625,Denmark,2017-12,Wind,1693.467
30626,Denmark,2018-01,Wind,1368.684
30627,Denmark,2018-02,Wind,1160.07
30628,Denmark,2018-03,Wind,1311.031
30629,Denmark,2018-04,Wind,1193.885
30630,Denmark,2018-05,Wind,726.963
30631,Denmark,2018-06,Wind,939.507
30632,Denmark,2018-07,Wind,718.29
30633,Denmark,2018-08,Wind,940.54
30634,Denmark,2018-09,Wind,1450.935
30635,Denmark,2018-10,Wind,1507.209
30636,Denmark,2018-11,Wind,1132.303
30637,Denmark,2018-12,Wind,1449.389
30638,Denmark,2019-01,Wind,1561.769
30639,Denmark,2019-02,Wind,1343.338
30640,Denmark,2019-03,Wind,1874.613
30641,Denmark,2019-04,Wind,1000.081
30642,Denmark,2019-05,Wind,1479.983
30643,Denmark,2019-06,Wind,979.015
30644,Denmark,2019-07,Wind,1110.41
30645,Denmark,2019-08,Wind,944.75
30646,Denmark,2019-09,Wind,1508.606
30647,Denmark,2019-10,Wind,1260.08
30648,Denmark,2019-11,Wind,1254.256
30649,Denmark,2019-12,Wind,1832.932
30650,Denmark,2020-01,Wind,2169.25
30651,Denmark,2020-02,Wind,2075.416
30652,Denmark,2020-03,Wind,1564.219
30653,Denmark,2020-04,Wind,1213.57
30654,Denmark,2020-05,Wind,1251.597
30655,Denmark,2020-06,Wind,777.522
30656,Denmark,2020-07,Wind,1309.106
30657,Denmark,2020-08,Wind,696.204
30658,Denmark,2020-09,Wind,1083.211
30659,Denmark,2020-10,Wind,1439.479
30660,Denmark,2020-11,Wind,1452.401
30661,Denmark,2020-12,Wind,1321.374
30662,Denmark,2021-01,Wind,1191.995
30663,Denmark,2021-02,Wind,1552.711
30664,Denmark,2021-03,Wind,1527.182
30665,Denmark,2021-04,Wind,1418.426
30666,Denmark,2021-05,Wind,1078.891
30667,Denmark,2021-06,Wind,836.395
30668,Denmark,2021-07,Wind,1004.844
30669,Denmark,2021-08,Wind,1357.635
30670,Denmark,2021-09,Wind,1021.089
30671,Denmark,2021-10,Wind,1725.876
30672,Denmark,2021-11,Wind,1589.804
30673,Denmark,2021-12,Wind,1749.619
30674,Denmark,2022-01,Wind,2347.113
30675,Denmark,2022-02,Wind,2489.404
30676,Denmark,2022-03,Wind,1215.279
30677,Denmark,2022-04,Wind,1446.118
30678,Denmark,2022-05,Wind,1336.578
30679,Estonia,2016-01,Wind,48.0
30680,Estonia,2016-02,Wind,61.0
30681,Estonia,2016-03,Wind,38.0
30682,Estonia,2016-04,Wind,45.0
30683,Estonia,2016-05,Wind,24.0
30684,Estonia,2016-06,Wind,41.0
30685,Estonia,2016-07,Wind,41.0
30686,Estonia,2016-08,Wind,50.0
30687,Estonia,2016-09,Wind,39.0
30688,Estonia,2016-10,Wind,72.0
30689,Estonia,2016-11,Wind,71.0
30690,Estonia,2016-12,Wind,83.0
30691,Estonia,2017-01,Wind,69.0
30692,Estonia,2017-02,Wind,57.0
30693,Estonia,2017-03,Wind,72.0
30694,Estonia,2017-04,Wind,68.1
30695,Estonia,2017-05,Wind,47.9
30696,Estonia,2017-06,Wind,59.4
30697,Estonia,2017-07,Wind,34.1
30698,Estonia,2017-08,Wind,53.6
30699,Estonia,2017-09,Wind,50.4
30700,Estonia,2017-10,Wind,67.8
30701,Estonia,2017-11,Wind,71.1
30702,Estonia,2017-12,Wind,82.2
30703,Estonia,2018-01,Wind,65.5
30704,Estonia,2018-02,Wind,40.6
30705,Estonia,2018-03,Wind,51.1
30706,Estonia,2018-04,Wind,52.8
30707,Estonia,2018-05,Wind,33.1
30708,Estonia,2018-06,Wind,49.3
30709,Estonia,2018-07,Wind,37.2
30710,Estonia,2018-08,Wind,43.3
30711,Estonia,2018-09,Wind,73.0
30712,Estonia,2018-10,Wind,77.1
30713,Estonia,2018-11,Wind,59.3
30714,Estonia,2018-12,Wind,63.6
30715,Estonia,2019-01,Wind,59.2
30716,Estonia,2019-02,Wind,91.7
30717,Estonia,2019-03,Wind,81.3
30718,Estonia,2019-04,Wind,40.0
30719,Estonia,2019-05,Wind,45.2
30720,Estonia,2019-06,Wind,40.3
30721,Estonia,2019-07,Wind,33.7
30722,Estonia,2019-08,Wind,35.2
30723,Estonia,2019-09,Wind,56.0
30724,Estonia,2019-10,Wind,54.1
30725,Estonia,2019-11,Wind,61.0
30726,Estonia,2019-12,Wind,90.4
30727,Estonia,2020-01,Wind,108.2
30728,Estonia,2020-02,Wind,104.3
30729,Estonia,2020-03,Wind,83.7
30730,Estonia,2020-04,Wind,76.7
30731,Estonia,2020-05,Wind,49.6
30732,Estonia,2020-06,Wind,37.3
30733,Estonia,2020-07,Wind,48.6
30734,Estonia,2020-08,Wind,26.2
30735,Estonia,2020-09,Wind,66.6
30736,Estonia,2020-10,Wind,64.1
30737,Estonia,2020-11,Wind,80.0
30738,Estonia,2020-12,Wind,79.5
30739,Estonia,2021-01,Wind,53.4
30740,Estonia,2021-02,Wind,50.9
30741,Estonia,2021-03,Wind,82.3
30742,Estonia,2021-04,Wind,67.9
30743,Estonia,2021-05,Wind,48.5
30744,Estonia,2021-06,Wind,24.932
30745,Estonia,2021-07,Wind,36.8
30746,Estonia,2021-08,Wind,60.4
30747,Estonia,2021-09,Wind,57.6
30748,Estonia,2021-10,Wind,97.5
30749,Estonia,2021-11,Wind,76.8
30750,Estonia,2021-12,Wind,75.9
30751,Estonia,2022-01,Wind,90.0
30752,Estonia,2022-02,Wind,84.1
30753,Estonia,2022-03,Wind,52.0
30754,Estonia,2022-04,Wind,65.0
30755,Estonia,2022-05,Wind,59.5
30756,Greece,2016-01,Wind,470.0
30757,Greece,2016-02,Wind,453.0
30758,Greece,2016-03,Wind,442.0
30759,Greece,2016-04,Wind,314.0
30760,Greece,2016-05,Wind,346.0
30761,Greece,2016-06,Wind,340.0
30762,Greece,2016-07,Wind,475.0
30763,Greece,2016-08,Wind,526.0
30764,Greece,2016-09,Wind,371.0
30765,Greece,2016-10,Wind,397.0
30766,Greece,2016-11,Wind,440.0
30767,Greece,2016-12,Wind,571.0
30768,Greece,2017-01,Wind,499.153
30769,Greece,2017-02,Wind,478.298
30770,Greece,2017-03,Wind,470.307
30771,Greece,2017-04,Wind,308.489
30772,Greece,2017-05,Wind,450.479
30773,Greece,2017-06,Wind,226.29
30774,Greece,2017-07,Wind,522.342
30775,Greece,2017-08,Wind,713.943
30776,Greece,2017-09,Wind,339.875
30777,Greece,2017-10,Wind,439.221
30778,Greece,2017-11,Wind,384.422
30779,Greece,2017-12,Wind,704.16
30780,Greece,2018-01,Wind,543.617
30781,Greece,2018-02,Wind,510.446
30782,Greece,2018-03,Wind,645.639
30783,Greece,2018-04,Wind,390.157
30784,Greece,2018-05,Wind,445.124
30785,Greece,2018-06,Wind,389.052
30786,Greece,2018-07,Wind,291.177
30787,Greece,2018-08,Wind,700.305
30788,Greece,2018-09,Wind,583.921
30789,Greece,2018-10,Wind,569.512
30790,Greece,2018-11,Wind,697.009
30791,Greece,2018-12,Wind,534.301
30792,Greece,2019-01,Wind,684.015
30793,Greece,2019-02,Wind,661.345
30794,Greece,2019-03,Wind,672.882
30795,Greece,2019-04,Wind,482.429
30796,Greece,2019-05,Wind,421.314
30797,Greece,2019-06,Wind,522.841
30798,Greece,2019-07,Wind,541.694
30799,Greece,2019-08,Wind,863.963
30800,Greece,2019-09,Wind,588.6
30801,Greece,2019-10,Wind,485.682
30802,Greece,2019-11,Wind,587.976
30803,Greece,2019-12,Wind,765.589
30804,Greece,2020-01,Wind,786.142
30805,Greece,2020-02,Wind,805.565
30806,Greece,2020-03,Wind,819.26
30807,Greece,2020-04,Wind,773.255
30808,Greece,2020-05,Wind,557.744
30809,Greece,2020-06,Wind,534.704
30810,Greece,2020-07,Wind,828.681
30811,Greece,2020-08,Wind,642.202
30812,Greece,2020-09,Wind,1001.391
30813,Greece,2020-10,Wind,611.753
30814,Greece,2020-11,Wind,996.579
30815,Greece,2020-12,Wind,963.533
30816,Greece,2021-01,Wind,1209.137
30817,Greece,2021-02,Wind,886.082
30818,Greece,2021-03,Wind,847.144
30819,Greece,2021-04,Wind,750.422
30820,Greece,2021-05,Wind,675.672
30821,Greece,2021-06,Wind,367.04
30822,Greece,2021-07,Wind,841.666
30823,Greece,2021-08,Wind,740.255
30824,Greece,2021-09,Wind,861.044
30825,Greece,2021-10,Wind,1117.644
30826,Greece,2021-11,Wind,966.342
30827,Greece,2021-12,Wind,1220.518
30828,Greece,2022-01,Wind,982.126
30829,Greece,2022-02,Wind,875.891
30830,Greece,2022-03,Wind,1011.136
30831,Greece,2022-04,Wind,874.093
30832,Greece,2022-05,Wind,617.542
30833,Spain,2016-01,Wind,5625.0
30834,Spain,2016-02,Wind,6137.0
30835,Spain,2016-03,Wind,5443.0
30836,Spain,2016-04,Wind,4442.0
30837,Spain,2016-05,Wind,3934.0
30838,Spain,2016-06,Wind,3272.0
30839,Spain,2016-07,Wind,3546.0
30840,Spain,2016-08,Wind,3686.0
30841,Spain,2016-09,Wind,2720.0
30842,Spain,2016-10,Wind,2401.0
30843,Spain,2016-11,Wind,3903.0
30844,Spain,2016-12,Wind,2688.0
30845,Spain,2017-01,Wind,4828.893
30846,Spain,2017-02,Wind,4949.202
30847,Spain,2017-03,Wind,4722.745
30848,Spain,2017-04,Wind,4148.935
30849,Spain,2017-05,Wind,3466.67
30850,Spain,2017-06,Wind,3187.1
30851,Spain,2017-07,Wind,3364.385
30852,Spain,2017-08,Wind,3313.303
30853,Spain,2017-09,Wind,2874.03
30854,Spain,2017-10,Wind,3208.174
30855,Spain,2017-11,Wind,3979.697
30856,Spain,2017-12,Wind,5788.14
30857,Spain,2018-01,Wind,5334.788
30858,Spain,2018-02,Wind,4670.381
30859,Spain,2018-03,Wind,7702.282
30860,Spain,2018-04,Wind,4445.037
30861,Spain,2018-05,Wind,3308.038
30862,Spain,2018-06,Wind,2634.971
30863,Spain,2018-07,Wind,2575.436
30864,Spain,2018-08,Wind,3130.469
30865,Spain,2018-09,Wind,2456.422
30866,Spain,2018-10,Wind,4319.169
30867,Spain,2018-11,Wind,4559.383
30868,Spain,2018-12,Wind,4358.831
30869,Spain,2019-01,Wind,6027.684
30870,Spain,2019-02,Wind,3694.752
30871,Spain,2019-03,Wind,4921.735
30872,Spain,2019-04,Wind,4663.067
30873,Spain,2019-05,Wind,4677.652
30874,Spain,2019-06,Wind,3694.752
30875,Spain,2019-07,Wind,3441.769
30876,Spain,2019-08,Wind,2892.232
30877,Spain,2019-09,Wind,3893.36
30878,Spain,2019-10,Wind,3809.8
30879,Spain,2019-11,Wind,7443.528
30880,Spain,2019-12,Wind,5464.17
30881,Spain,2020-01,Wind,4622.515
30882,Spain,2020-02,Wind,4267.682
30883,Spain,2020-03,Wind,5594.795
30884,Spain,2020-04,Wind,3691.047
30885,Spain,2020-05,Wind,3960.783
30886,Spain,2020-06,Wind,3341.006
30887,Spain,2020-07,Wind,4248.375
30888,Spain,2020-08,Wind,3676.613
30889,Spain,2020-09,Wind,3955.31
30890,Spain,2020-10,Wind,5768.051
30891,Spain,2020-11,Wind,4208.617
30892,Spain,2020-12,Wind,7425.418
30893,Spain,2021-01,Wind,7101.745
30894,Spain,2021-02,Wind,6294.847
30895,Spain,2021-03,Wind,5607.722
30896,Spain,2021-04,Wind,4095.131
30897,Spain,2021-05,Wind,4785.226
30898,Spain,2021-06,Wind,3683.048
30899,Spain,2021-07,Wind,4282.011
30900,Spain,2021-08,Wind,3744.499
30901,Spain,2021-09,Wind,3230.596
30902,Spain,2021-10,Wind,4352.432
30903,Spain,2021-11,Wind,6410.484
30904,Spain,2021-12,Wind,6906.33
30905,Spain,2022-01,Wind,5413.197
30906,Spain,2022-02,Wind,4707.844
30907,Spain,2022-03,Wind,6525.47
30908,Spain,2022-04,Wind,5656.679
30909,Spain,2022-05,Wind,4687.725
30910,Spain,2022-06,Wind,3789.812
30911,Finland,2016-01,Wind,221.0
30912,Finland,2016-02,Wind,235.0
30913,Finland,2016-03,Wind,216.0
30914,Finland,2016-04,Wind,198.0
30915,Finland,2016-05,Wind,150.0
30916,Finland,2016-06,Wind,192.0
30917,Finland,2016-07,Wind,144.0
30918,Finland,2016-08,Wind,291.0
30919,Finland,2016-09,Wind,237.0
30920,Finland,2016-10,Wind,249.0
30921,Finland,2016-11,Wind,402.0
30922,Finland,2016-12,Wind,516.0
30923,Finland,2017-01,Wind,544.0
30924,Finland,2017-02,Wind,293.0
30925,Finland,2017-03,Wind,487.0
30926,Finland,2017-04,Wind,358.0
30927,Finland,2017-05,Wind,322.0
30928,Finland,2017-06,Wind,276.0
30929,Finland,2017-07,Wind,234.0
30930,Finland,2017-08,Wind,402.0
30931,Finland,2017-09,Wind,275.0
30932,Finland,2017-10,Wind,427.0
30933,Finland,2017-11,Wind,583.0
30934,Finland,2017-12,Wind,568.0
30935,Finland,2018-01,Wind,500.0
30936,Finland,2018-02,Wind,459.0
30937,Finland,2018-03,Wind,491.0
30938,Finland,2018-04,Wind,333.0
30939,Finland,2018-05,Wind,443.0
30940,Finland,2018-06,Wind,495.0
30941,Finland,2018-07,Wind,275.0
30942,Finland,2018-08,Wind,487.0
30943,Finland,2018-09,Wind,617.0
30944,Finland,2018-10,Wind,609.0
30945,Finland,2018-11,Wind,689.0
30946,Finland,2018-12,Wind,463.0
30947,Finland,2019-01,Wind,466.0
30948,Finland,2019-02,Wind,654.0
30949,Finland,2019-03,Wind,706.0
30950,Finland,2019-04,Wind,486.0
30951,Finland,2019-05,Wind,468.0
30952,Finland,2019-06,Wind,436.0
30953,Finland,2019-07,Wind,305.0
30954,Finland,2019-08,Wind,449.0
30955,Finland,2019-09,Wind,429.0
30956,Finland,2019-10,Wind,475.0
30957,Finland,2019-11,Wind,406.0
30958,Finland,2019-12,Wind,705.0
30959,Finland,2020-01,Wind,981.0
30960,Finland,2020-02,Wind,780.0
30961,Finland,2020-03,Wind,853.0
30962,Finland,2020-04,Wind,611.0
30963,Finland,2020-05,Wind,374.0
30964,Finland,2020-06,Wind,366.0
30965,Finland,2020-07,Wind,395.0
30966,Finland,2020-08,Wind,379.0
30967,Finland,2020-09,Wind,674.0
30968,Finland,2020-10,Wind,635.0
30969,Finland,2020-11,Wind,929.0
30970,Finland,2020-12,Wind,735.0
30971,Finland,2021-01,Wind,508.0
30972,Finland,2021-02,Wind,601.0
30973,Finland,2021-03,Wind,951.0
30974,Finland,2021-04,Wind,642.0
30975,Finland,2021-05,Wind,516.0
30976,Finland,2021-06,Wind,405.0
30977,Finland,2021-07,Wind,425.0
30978,Finland,2021-08,Wind,560.0
30979,Finland,2021-09,Wind,599.0
30980,Finland,2021-10,Wind,1031.0
30981,Finland,2021-11,Wind,789.0
30982,Finland,2021-12,Wind,918.0
30983,Finland,2022-01,Wind,1280.0
30984,Finland,2022-02,Wind,1003.0
30985,Finland,2022-03,Wind,1138.0
30986,Finland,2022-04,Wind,641.0
30987,Finland,2022-05,Wind,817.0
30988,Finland,2022-06,Wind,598.0
30989,France,2016-01,Wind,2714.0
30990,France,2016-02,Wind,2747.0
30991,France,2016-03,Wind,2332.0
30992,France,2016-04,Wind,1602.0
30993,France,2016-05,Wind,1477.0
30994,France,2016-06,Wind,1024.0
30995,France,2016-07,Wind,1073.0
30996,France,2016-08,Wind,1188.0
30997,France,2016-09,Wind,941.0
30998,France,2016-10,Wind,1387.0
30999,France,2016-11,Wind,2303.0
31000,France,2016-12,Wind,1388.0
31001,France,2017-01,Wind,1908.798
31002,France,2017-02,Wind,2421.722
31003,France,2017-03,Wind,2514.403
31004,France,2017-04,Wind,1378.682
31005,France,2017-05,Wind,1400.51
31006,France,2017-06,Wind,1395.797
31007,France,2017-07,Wind,1618.812
31008,France,2017-08,Wind,1170.199
31009,France,2017-09,Wind,1557.688
31010,France,2017-10,Wind,1972.362
31011,France,2017-11,Wind,2172.294
31012,France,2017-12,Wind,3083.784
31013,France,2018-01,Wind,3780.562
31014,France,2018-02,Wind,2605.792
31015,France,2018-03,Wind,2912.186
31016,France,2018-04,Wind,2034.986
31017,France,2018-05,Wind,1496.775
31018,France,2018-06,Wind,1267.06
31019,France,2018-07,Wind,1009.08
31020,France,2018-08,Wind,1287.868
31021,France,2018-09,Wind,1482.012
31022,France,2018-10,Wind,2291.974
31023,France,2018-11,Wind,2560.473
31024,France,2018-12,Wind,3405.252
31025,France,2019-01,Wind,2961.959
31026,France,2019-02,Wind,2618.196
31027,France,2019-03,Wind,4497.511
31028,France,2019-04,Wind,2347.514
31029,France,2019-05,Wind,2256.921
31030,France,2019-06,Wind,1892.963
31031,France,2019-07,Wind,1743.802
31032,France,2019-08,Wind,1653.388
31033,France,2019-09,Wind,2693.03
31034,France,2019-10,Wind,3425.936
31035,France,2019-11,Wind,3403.557
31036,France,2019-12,Wind,4685.221
31037,France,2020-01,Wind,4176.266
31038,France,2020-02,Wind,5908.036
31039,France,2020-03,Wind,4500.314
31040,France,2020-04,Wind,2283.814
31041,France,2020-05,Wind,2663.418
31042,France,2020-06,Wind,2052.035
31043,France,2020-07,Wind,2106.276
31044,France,2020-08,Wind,2048.968
31045,France,2020-09,Wind,2148.635
31046,France,2020-10,Wind,4322.174
31047,France,2020-11,Wind,3156.791
31048,France,2020-12,Wind,4385.699
31049,France,2021-01,Wind,3956.264
31050,France,2021-02,Wind,4244.601
31051,France,2021-03,Wind,3708.309
31052,France,2021-04,Wind,2946.364
31053,France,2021-05,Wind,3956.147
31054,France,2021-06,Wind,1350.616
31055,France,2021-07,Wind,2305.496
31056,France,2021-08,Wind,2222.595
31057,France,2021-09,Wind,1660.87
31058,France,2021-10,Wind,3486.093
31059,France,2021-11,Wind,2711.001
31060,France,2021-12,Wind,4322.984
31061,France,2022-01,Wind,3135.466
31062,France,2022-02,Wind,5246.077
31063,France,2022-03,Wind,3449.283
31064,France,2022-04,Wind,3543.695
31065,France,2022-05,Wind,2034.61
31066,France,2022-06,Wind,1743.187
31067,Georgia,2018-01,Wind,7.1
31068,Georgia,2018-02,Wind,6.2
31069,Georgia,2018-03,Wind,7.054
31070,Georgia,2018-04,Wind,9.366
31071,Georgia,2018-05,Wind,5.188
31072,Georgia,2018-06,Wind,5.17
31073,Georgia,2018-07,Wind,8.057
31074,Georgia,2018-08,Wind,7.578
31075,Georgia,2018-09,Wind,8.102
31076,Georgia,2018-10,Wind,7.203
31077,Georgia,2018-11,Wind,6.752
31078,Georgia,2018-12,Wind,6.456
31079,Georgia,2019-01,Wind,5.833
31080,Georgia,2019-02,Wind,7.371
31081,Georgia,2019-03,Wind,8.229
31082,Georgia,2019-04,Wind,6.816
31083,Georgia,2019-05,Wind,6.077
31084,Georgia,2019-06,Wind,5.489
31085,Georgia,2019-07,Wind,8.95
31086,Georgia,2019-08,Wind,8.288
31087,Georgia,2019-09,Wind,7.238
31088,Georgia,2019-10,Wind,5.803
31089,Georgia,2019-11,Wind,7.814
31090,Georgia,2019-12,Wind,6.79
31091,Georgia,2020-01,Wind,7.913
31092,Georgia,2020-02,Wind,6.673
31093,Georgia,2020-03,Wind,8.822
31094,Georgia,2020-04,Wind,8.414
31095,Georgia,2020-05,Wind,8.144
31096,Georgia,2020-06,Wind,6.654
31097,Georgia,2020-07,Wind,7.312
31098,Georgia,2020-08,Wind,7.527
31099,Georgia,2020-09,Wind,8.352
31100,Georgia,2020-10,Wind,6.785
31101,Georgia,2020-11,Wind,7.165
31102,Georgia,2020-12,Wind,7.064
31103,Georgia,2021-01,Wind,5.091
31104,Georgia,2021-02,Wind,5.772
31105,Georgia,2021-03,Wind,8.904
31106,Georgia,2021-04,Wind,6.859
31107,Georgia,2021-05,Wind,8.959
31108,Georgia,2021-06,Wind,7.652
31109,Georgia,2021-07,Wind,6.464
31110,Georgia,2021-08,Wind,5.509
31111,Georgia,2021-09,Wind,6.998
31112,Georgia,2021-10,Wind,9.699
31113,Georgia,2021-11,Wind,6.27
31114,Georgia,2021-12,Wind,4.996
31115,Georgia,2022-01,Wind,6.607
31116,Georgia,2022-02,Wind,5.401
31117,Georgia,2022-03,Wind,7.085
31118,Georgia,2022-04,Wind,6.397
31119,Croatia,2016-01,Wind,101.0
31120,Croatia,2016-02,Wind,115.0
