,country,time-period,fuel-type,value(GWH)
35273,Austria,2019-07,Wind off shore,0
35274,Austria,2019-08,Wind off shore,0
35275,Austria,2019-09,Wind off shore,0
35276,Austria,2019-10,Wind off shore,0
35277,Austria,2019-11,Wind off shore,0
35278,Austria,2019-12,Wind off shore,0
35279,Austria,2020-01,Wind off shore,0
35280,Austria,2020-02,Wind off shore,0
35281,Austria,2020-03,Wind off shore,0
35282,Austria,2020-04,Wind off shore,0
35283,Austria,2020-05,Wind off shore,0
35284,Austria,2020-06,Wind off shore,0
35285,Austria,2020-07,Wind off shore,0
35286,Austria,2020-08,Wind off shore,0
35287,Austria,2020-09,Wind off shore,0
35288,Austria,2020-10,Wind off shore,0
35289,Austria,2020-11,Wind off shore,0
35290,Austria,2020-12,Wind off shore,0
35291,Austria,2021-01,Wind off shore,0
35292,Austria,2021-02,Wind off shore,0
35293,Austria,2021-03,Wind off shore,0
35294,Austria,2021-04,Wind off shore,0
35295,Austria,2021-05,Wind off shore,0
35296,Austria,2021-06,Wind off shore,0
35297,Austria,2021-07,Wind off shore,0
35298,Austria,2021-08,Wind off shore,0
35299,Austria,2021-09,Wind off shore,0
35300,Austria,2021-10,Wind off shore,0
35301,Austria,2021-11,Wind off shore,0
35302,Austria,2021-12,Wind off shore,0
35303,Austria,2022-01,Wind off shore,0
35304,Austria,2022-02,Wind off shore,0
35305,Austria,2022-03,Wind off shore,0
35306,Austria,2022-04,Wind off shore,0
35307,Austria,2022-05,Wind off shore,0
35308,Bosnia and Herzegovina,2017-01,Wind off shore,0
35309,Bosnia and Herzegovina,2017-02,Wind off shore,0
35310,Bosnia and Herzegovina,2017-03,Wind off shore,0
35311,Bosnia and Herzegovina,2017-04,Wind off shore,0
35312,Bosnia and Herzegovina,2017-05,Wind off shore,0
35313,Bosnia and Herzegovina,2017-06,Wind off shore,0
35314,Bosnia and Herzegovina,2017-07,Wind off shore,0
35315,Bosnia and Herzegovina,2017-08,Wind off shore,0
35316,Bosnia and Herzegovina,2018-01,Wind off shore,0
35317,Bosnia and Herzegovina,2018-02,Wind off shore,0
35318,Bosnia and Herzegovina,2018-03,Wind off shore,0
35319,Bosnia and Herzegovina,2018-04,Wind off shore,0
35320,Bosnia and Herzegovina,2018-05,Wind off shore,0
35321,Bosnia and Herzegovina,2019-01,Wind off shore,0
35322,Bosnia and Herzegovina,2019-02,Wind off shore,0
35323,Bosnia and Herzegovina,2019-03,Wind off shore,0
35324,Bosnia and Herzegovina,2019-04,Wind off shore,0
35325,Bosnia and Herzegovina,2019-05,Wind off shore,0
35326,Bosnia and Herzegovina,2019-06,Wind off shore,0
35327,Bosnia and Herzegovina,2019-07,Wind off shore,0
35328,Bosnia and Herzegovina,2019-08,Wind off shore,0
35329,Bosnia and Herzegovina,2019-09,Wind off shore,0
35330,Bosnia and Herzegovina,2019-10,Wind off shore,0
35331,Bosnia and Herzegovina,2019-11,Wind off shore,0
35332,Bosnia and Herzegovina,2019-12,Wind off shore,0
35333,Bosnia and Herzegovina,2020-01,Wind off shore,0
35334,Bosnia and Herzegovina,2020-02,Wind off shore,0
35335,Bosnia and Herzegovina,2020-03,Wind off shore,0
35336,Bosnia and Herzegovina,2020-04,Wind off shore,0
35337,Bosnia and Herzegovina,2020-05,Wind off shore,0
35338,Bosnia and Herzegovina,2020-06,Wind off shore,0
35339,Bosnia and Herzegovina,2020-07,Wind off shore,0
35340,Bosnia and Herzegovina,2020-08,Wind off shore,0
35341,Bosnia and Herzegovina,2020-09,Wind off shore,0
35342,Bosnia and Herzegovina,2020-10,Wind off shore,0
35343,Bosnia and Herzegovina,2020-11,Wind off shore,0
35344,Bosnia and Herzegovina,2020-12,Wind off shore,0
35345,Bosnia and Herzegovina,2021-01,Wind off shore,0
35346,Bosnia and Herzegovina,2021-02,Wind off shore,0
35347,Bosnia and Herzegovina,2021-03,Wind off shore,0
35348,Bosnia and Herzegovina,2021-04,Wind off shore,0
35349,Bosnia and Herzegovina,2021-05,Wind off shore,0
35350,Bosnia and Herzegovina,2021-06,Wind off shore,0
35351,Bosnia and Herzegovina,2021-07,Wind off shore,0
35352,Bosnia and Herzegovina,2021-08,Wind off shore,0
35353,Bosnia and Herzegovina,2021-09,Wind off shore,0
35354,Bosnia and Herzegovina,2021-10,Wind off shore,0
35355,Bosnia and Herzegovina,2021-11,Wind off shore,0
35356,Bosnia and Herzegovina,2021-12,Wind off shore,0
35357,Bosnia and Herzegovina,2022-01,Wind off shore,0
35358,Bosnia and Herzegovina,2022-02,Wind off shore,0
35359,Bosnia and Herzegovina,2022-03,Wind off shore,0
35360,Bosnia and Herzegovina,2022-04,Wind off shore,0
35361,Bosnia and Herzegovina,2022-05,Wind off shore,0
35362,Belgium,2017-01,Wind off shore,199.778
35363,Belgium,2017-02,Wind off shore,251.301
35364,Belgium,2017-03,Wind off shore,279.75
35365,Belgium,2017-04,Wind off shore,132.696
35366,Belgium,2017-05,Wind off shore,175.167
35367,Belgium,2017-06,Wind off shore,211.143
35368,Belgium,2017-07,Wind off shore,200.611
35369,Belgium,2017-08,Wind off shore,159.947
35370,Belgium,2017-09,Wind off shore,185.941
35371,Belgium,2017-10,Wind off shore,380.451
35372,Belgium,2017-11,Wind off shore,293.577
35373,Belgium,2017-12,Wind off shore,372.845
35374,Belgium,2018-01,Wind off shore,367.899
35375,Belgium,2018-02,Wind off shore,324.321
35376,Belgium,2018-03,Wind off shore,276.214
35377,Belgium,2018-04,Wind off shore,200.042
35378,Belgium,2018-05,Wind off shore,174.39
35379,Belgium,2018-06,Wind off shore,214.404
35380,Belgium,2018-07,Wind off shore,133.915
35381,Belgium,2018-08,Wind off shore,210.993
35382,Belgium,2018-09,Wind off shore,285.815
35383,Belgium,2018-10,Wind off shore,333.158
35384,Belgium,2018-11,Wind off shore,395.036
35385,Belgium,2018-12,Wind off shore,454.942
35386,Belgium,2019-01,Wind off shore,415.633
35387,Belgium,2019-02,Wind off shore,307.786
35388,Belgium,2019-03,Wind off shore,458.43
35389,Belgium,2019-04,Wind off shore,293.277
35390,Belgium,2019-05,Wind off shore,264.793
35391,Belgium,2019-06,Wind off shore,298.847
35392,Belgium,2019-07,Wind off shore,225.755
35393,Belgium,2019-08,Wind off shore,397.699
35394,Belgium,2019-09,Wind off shore,461.669
35395,Belgium,2019-10,Wind off shore,523.501
35396,Belgium,2019-11,Wind off shore,460.089
35397,Belgium,2019-12,Wind off shore,625.024
35398,Belgium,2020-01,Wind off shore,645.166
35399,Belgium,2020-02,Wind off shore,841.529
35400,Belgium,2020-03,Wind off shore,710.667
35401,Belgium,2020-04,Wind off shore,348.169
35402,Belgium,2020-05,Wind off shore,426.296
35403,Belgium,2020-06,Wind off shore,350.303
35404,Belgium,2020-07,Wind off shore,368.245
35405,Belgium,2020-08,Wind off shore,370.743
35406,Belgium,2020-09,Wind off shore,467.713
35407,Belgium,2020-10,Wind off shore,915.472
35408,Belgium,2020-11,Wind off shore,692.029
35409,Belgium,2020-12,Wind off shore,827.123
35410,Belgium,2021-01,Wind off shore,746.197
35411,Belgium,2021-02,Wind off shore,828.067
35412,Belgium,2021-03,Wind off shore,617.815
35413,Belgium,2021-04,Wind off shore,492.186
35414,Belgium,2021-05,Wind off shore,468.694
35415,Belgium,2021-06,Wind off shore,216.473
35416,Belgium,2021-07,Wind off shore,411.36
35417,Belgium,2021-08,Wind off shore,539.347
35418,Belgium,2021-09,Wind off shore,340.142
35419,Belgium,2021-10,Wind off shore,821.824
35420,Belgium,2021-11,Wind off shore,599.918
35421,Belgium,2021-12,Wind off shore,805.926
35422,Belgium,2022-01,Wind off shore,665.244
35423,Belgium,2022-02,Wind off shore,1016.062
35424,Belgium,2022-03,Wind off shore,409.7
35425,Belgium,2022-04,Wind off shore,587.518
35426,Belgium,2022-05,Wind off shore,388.84
35427,Bulgaria,2017-01,Wind off shore,0
35428,Bulgaria,2017-02,Wind off shore,0
35429,Bulgaria,2017-03,Wind off shore,0
35430,Bulgaria,2017-04,Wind off shore,0
35431,Bulgaria,2017-05,Wind off shore,0
35432,Bulgaria,2017-06,Wind off shore,0
35433,Bulgaria,2017-07,Wind off shore,0
35434,Bulgaria,2017-08,Wind off shore,0
35435,Bulgaria,2017-09,Wind off shore,0
35436,Bulgaria,2017-10,Wind off shore,0
35437,Bulgaria,2017-11,Wind off shore,0
35438,Bulgaria,2017-12,Wind off shore,0
35439,Bulgaria,2018-01,Wind off shore,0
35440,Bulgaria,2018-02,Wind off shore,0
35441,Bulgaria,2018-03,Wind off shore,0
35442,Bulgaria,2018-04,Wind off shore,0
35443,Bulgaria,2018-05,Wind off shore,0
35444,Bulgaria,2018-06,Wind off shore,0
35445,Bulgaria,2018-07,Wind off shore,0
35446,Bulgaria,2018-08,Wind off shore,0
35447,Bulgaria,2018-09,Wind off shore,0
35448,Bulgaria,2018-10,Wind off shore,0
35449,Bulgaria,2018-11,Wind off shore,0
35450,Bulgaria,2018-12,Wind off shore,0
35451,Bulgaria,2019-01,Wind off shore,0
35452,Bulgaria,2019-02,Wind off shore,0
35453,Bulgaria,2019-03,Wind off shore,0
35454,Bulgaria,2019-04,Wind off shore,0
35455,Bulgaria,2019-05,Wind off shore,0
35456,Bulgaria,2019-06,Wind off shore,0
35457,Bulgaria,2019-07,Wind off shore,0
35458,Bulgaria,2019-08,Wind off shore,0
35459,Bulgaria,2019-09,Wind off shore,0
35460,Bulgaria,2019-10,Wind off shore,0
35461,Bulgaria,2019-11,Wind off shore,0
35462,Bulgaria,2019-12,Wind off shore,0
35463,Bulgaria,2020-01,Wind off shore,0
35464,Bulgaria,2020-02,Wind off shore,0
35465,Bulgaria,2020-03,Wind off shore,0
35466,Bulgaria,2020-04,Wind off shore,0
35467,Bulgaria,2020-05,Wind off shore,0
35468,Bulgaria,2020-06,Wind off shore,0
35469,Bulgaria,2020-07,Wind off shore,0
35470,Bulgaria,2020-08,Wind off shore,0
35471,Bulgaria,2020-09,Wind off shore,0
35472,Bulgaria,2020-10,Wind off shore,0
35473,Bulgaria,2020-11,Wind off shore,0
35474,Bulgaria,2020-12,Wind off shore,0
35475,Bulgaria,2021-01,Wind off shore,0
35476,Bulgaria,2021-02,Wind off shore,0
35477,Bulgaria,2021-03,Wind off shore,0
35478,Bulgaria,2021-04,Wind off shore,0
35479,Bulgaria,2021-05,Wind off shore,0
35480,Bulgaria,2021-06,Wind off shore,0
35481,Bulgaria,2021-07,Wind off shore,0
35482,Bulgaria,2021-08,Wind off shore,0
35483,Bulgaria,2021-09,Wind off shore,0
35484,Bulgaria,2021-10,Wind off shore,0
35485,Bulgaria,2021-11,Wind off shore,0
35486,Bulgaria,2021-12,Wind off shore,0
35487,Bulgaria,2022-01,Wind off shore,0
35488,Bulgaria,2022-02,Wind off shore,0
35489,Bulgaria,2022-03,Wind off shore,0
35490,Bulgaria,2022-04,Wind off shore,0
35491,Bulgaria,2022-05,Wind off shore,0
35492,Cyprus,2017-01,Wind off shore,0
35493,Cyprus,2017-02,Wind off shore,0
35494,Cyprus,2017-03,Wind off shore,0
35495,Cyprus,2017-04,Wind off shore,0
35496,Cyprus,2017-05,Wind off shore,0
35497,Cyprus,2017-06,Wind off shore,0
35498,Cyprus,2017-07,Wind off shore,0
35499,Cyprus,2017-08,Wind off shore,0
35500,Cyprus,2017-09,Wind off shore,0
35501,Cyprus,2017-10,Wind off shore,0
35502,Cyprus,2017-11,Wind off shore,0
35503,Cyprus,2017-12,Wind off shore,0
35504,Cyprus,2018-01,Wind off shore,0
35505,Cyprus,2018-02,Wind off shore,0
35506,Cyprus,2018-03,Wind off shore,0
35507,Cyprus,2018-04,Wind off shore,0
35508,Cyprus,2018-05,Wind off shore,0
35509,Cyprus,2018-06,Wind off shore,0
35510,Cyprus,2018-07,Wind off shore,0
35511,Cyprus,2018-08,Wind off shore,0
35512,Cyprus,2018-09,Wind off shore,0
35513,Cyprus,2018-10,Wind off shore,0
35514,Cyprus,2018-11,Wind off shore,0
35515,Cyprus,2018-12,Wind off shore,0
35516,Cyprus,2019-01,Wind off shore,0
35517,Cyprus,2019-02,Wind off shore,0
35518,Cyprus,2019-03,Wind off shore,0
35519,Cyprus,2019-04,Wind off shore,0
35520,Cyprus,2019-05,Wind off shore,0
35521,Cyprus,2019-06,Wind off shore,0
35522,Cyprus,2019-07,Wind off shore,0
35523,Cyprus,2019-08,Wind off shore,0
35524,Cyprus,2019-09,Wind off shore,0
35525,Cyprus,2019-10,Wind off shore,0
35526,Cyprus,2019-11,Wind off shore,0
35527,Cyprus,2019-12,Wind off shore,0
35528,Cyprus,2020-01,Wind off shore,0
35529,Cyprus,2020-02,Wind off shore,0
35530,Cyprus,2020-03,Wind off shore,0
35531,Cyprus,2020-04,Wind off shore,0
35532,Cyprus,2020-05,Wind off shore,0
35533,Cyprus,2020-06,Wind off shore,0
35534,Cyprus,2020-07,Wind off shore,0
35535,Cyprus,2020-08,Wind off shore,0
35536,Cyprus,2020-09,Wind off shore,0
35537,Cyprus,2020-10,Wind off shore,0
35538,Cyprus,2020-11,Wind off shore,0
35539,Cyprus,2020-12,Wind off shore,0
35540,Cyprus,2021-01,Wind off shore,0
35541,Cyprus,2021-02,Wind off shore,0
35542,Cyprus,2021-03,Wind off shore,0
35543,Cyprus,2021-04,Wind off shore,0
35544,Cyprus,2021-05,Wind off shore,0
35545,Cyprus,2021-06,Wind off shore,0
35546,Cyprus,2021-07,Wind off shore,0
35547,Cyprus,2021-08,Wind off shore,0
35548,Cyprus,2021-09,Wind off shore,0
35549,Cyprus,2021-10,Wind off shore,0
35550,Cyprus,2021-11,Wind off shore,0
35551,Cyprus,2021-12,Wind off shore,0
35552,Cyprus,2022-01,Wind off shore,0
35553,Cyprus,2022-02,Wind off shore,0
35554,Cyprus,2022-03,Wind off shore,0
35555,Cyprus,2022-04,Wind off shore,0
35556,Cyprus,2022-05,Wind off shore,0
35557,Czechia,2017-01,Wind off shore,0
35558,Czechia,2017-02,Wind off shore,0
35559,Czechia,2017-03,Wind off shore,0
35560,Czechia,2017-04,Wind off shore,0
35561,Czechia,2017-05,Wind off shore,0
35562,Czechia,2017-06,Wind off shore,0
35563,Czechia,2017-07,Wind off shore,0
35564,Czechia,2017-08,Wind off shore,0
35565,Czechia,2017-09,Wind off shore,0
35566,Czechia,2017-10,Wind off shore,0
35567,Czechia,2017-11,Wind off shore,0
35568,Czechia,2017-12,Wind off shore,0
35569,Czechia,2018-01,Wind off shore,0
35570,Czechia,2018-02,Wind off shore,0
35571,Czechia,2018-03,Wind off shore,0
35572,Czechia,2018-04,Wind off shore,0
35573,Czechia,2018-05,Wind off shore,0
35574,Czechia,2018-06,Wind off shore,0
35575,Czechia,2018-07,Wind off shore,0
35576,Czechia,2018-08,Wind off shore,0
35577,Czechia,2018-09,Wind off shore,0
35578,Czechia,2018-10,Wind off shore,0
35579,Czechia,2018-11,Wind off shore,0
35580,Czechia,2018-12,Wind off shore,0
35581,Czechia,2019-01,Wind off shore,0
35582,Czechia,2019-02,Wind off shore,0
35583,Czechia,2019-03,Wind off shore,0
35584,Czechia,2019-04,Wind off shore,0
35585,Czechia,2019-05,Wind off shore,0
35586,Czechia,2019-06,Wind off shore,0
35587,Czechia,2019-07,Wind off shore,0
35588,Czechia,2019-08,Wind off shore,0
35589,Czechia,2019-09,Wind off shore,0
35590,Czechia,2019-10,Wind off shore,0
35591,Czechia,2019-11,Wind off shore,0
35592,Czechia,2019-12,Wind off shore,0
35593,Czechia,2020-01,Wind off shore,0
35594,Czechia,2020-02,Wind off shore,0
35595,Czechia,2020-03,Wind off shore,0
35596,Czechia,2020-04,Wind off shore,0
35597,Czechia,2020-05,Wind off shore,0
35598,Czechia,2020-06,Wind off shore,0
35599,Czechia,2020-07,Wind off shore,0
35600,Czechia,2020-08,Wind off shore,0
35601,Czechia,2020-09,Wind off shore,0
35602,Czechia,2020-10,Wind off shore,0
35603,Czechia,2020-11,Wind off shore,0
35604,Czechia,2020-12,Wind off shore,0
35605,Czechia,2021-01,Wind off shore,0
35606,Czechia,2021-02,Wind off shore,0
35607,Czechia,2021-03,Wind off shore,0
35608,Czechia,2021-04,Wind off shore,0
35609,Czechia,2021-05,Wind off shore,0
35610,Czechia,2021-06,Wind off shore,0
35611,Czechia,2021-07,Wind off shore,0
35612,Czechia,2021-08,Wind off shore,0
35613,Czechia,2021-09,Wind off shore,0
35614,Czechia,2021-10,Wind off shore,0
35615,Czechia,2021-11,Wind off shore,0
35616,Czechia,2021-12,Wind off shore,0
35617,Czechia,2022-01,Wind off shore,0
35618,Czechia,2022-02,Wind off shore,0
35619,Czechia,2022-03,Wind off shore,0
35620,Czechia,2022-04,Wind off shore,0
35621,Czechia,2022-05,Wind off shore,0
35622,Germany,2017-01,Wind off shore,1273
35623,Germany,2017-02,Wind off shore,1968
35624,Germany,2017-03,Wind off shore,1538
35625,Germany,2017-04,Wind off shore,1445
35626,Germany,2017-05,Wind off shore,1250
35627,Germany,2017-06,Wind off shore,1292
35628,Germany,2017-07,Wind off shore,963
35629,Germany,2017-08,Wind off shore,1158
35630,Germany,2017-09,Wind off shore,1040
35631,Germany,2017-10,Wind off shore,2280
35632,Germany,2017-11,Wind off shore,1694
35633,Germany,2017-12,Wind off shore,2086
35634,Germany,2018-01,Wind off shore,1939
35635,Germany,2018-02,Wind off shore,1587
35636,Germany,2018-03,Wind off shore,1667
35637,Germany,2018-04,Wind off shore,1641
35638,Germany,2018-05,Wind off shore,1340
35639,Germany,2018-06,Wind off shore,1158
35640,Germany,2018-07,Wind off shore,768
35641,Germany,2018-08,Wind off shore,1075
35642,Germany,2018-09,Wind off shore,1810
35643,Germany,2018-10,Wind off shore,2037
35644,Germany,2018-11,Wind off shore,2004
35645,Germany,2018-12,Wind off shore,2453
35646,Germany,2019-01,Wind off shore,2212
35647,Germany,2019-02,Wind off shore,1968
35648,Germany,2019-03,Wind off shore,2586
35649,Germany,2019-04,Wind off shore,1736
35650,Germany,2019-05,Wind off shore,1815
35651,Germany,2019-06,Wind off shore,1483
35652,Germany,2019-07,Wind off shore,1694
35653,Germany,2019-08,Wind off shore,1373
35654,Germany,2019-09,Wind off shore,2013
35655,Germany,2019-10,Wind off shore,2369
35656,Germany,2019-11,Wind off shore,2258
35657,Germany,2019-12,Wind off shore,3059
35658,Germany,2020-01,Wind off shore,3328
35659,Germany,2020-02,Wind off shore,3042
35660,Germany,2020-03,Wind off shore,2658
35661,Germany,2020-04,Wind off shore,1858
35662,Germany,2020-05,Wind off shore,1589
35663,Germany,2020-06,Wind off shore,1461
35664,Germany,2020-07,Wind off shore,1589
35665,Germany,2020-08,Wind off shore,1599
35666,Germany,2020-09,Wind off shore,1732
35667,Germany,2020-10,Wind off shore,2990
35668,Germany,2020-11,Wind off shore,2610
35669,Germany,2020-12,Wind off shore,2658
35670,Germany,2021-01,Wind off shore,2295
35671,Germany,2021-02,Wind off shore,2783
35672,Germany,2021-03,Wind off shore,2391
35673,Germany,2021-04,Wind off shore,1801
35674,Germany,2021-05,Wind off shore,1304
35675,Germany,2021-06,Wind off shore,1058
35676,Germany,2021-07,Wind off shore,1272
35677,Germany,2021-08,Wind off shore,1933
35678,Germany,2021-09,Wind off shore,1373
35679,Germany,2021-10,Wind off shore,2969
35680,Germany,2021-11,Wind off shore,2568
35681,Germany,2021-12,Wind off shore,2591
35682,Germany,2022-01,Wind off shore,3179
35683,Germany,2022-02,Wind off shore,3028
35684,Germany,2022-03,Wind off shore,1420
35685,Germany,2022-04,Wind off shore,1944
35686,Germany,2022-05,Wind off shore,1501
35687,Denmark,2017-01,Wind off shore,410.378
35688,Denmark,2017-02,Wind off shore,514.473
35689,Denmark,2017-03,Wind off shore,436.156
35690,Denmark,2017-04,Wind off shore,442.153
35691,Denmark,2017-05,Wind off shore,352.097
35692,Denmark,2017-06,Wind off shore,435.442
35693,Denmark,2017-07,Wind off shore,310.654
35694,Denmark,2017-08,Wind off shore,339.607
35695,Denmark,2017-09,Wind off shore,326.221
35696,Denmark,2017-10,Wind off shore,553.265
35697,Denmark,2017-11,Wind off shore,483.937
35698,Denmark,2017-12,Wind off shore,575.389
35699,Denmark,2018-01,Wind off shore,463.994
35700,Denmark,2018-02,Wind off shore,380.641
35701,Denmark,2018-03,Wind off shore,418.402
35702,Denmark,2018-04,Wind off shore,405.48
35703,Denmark,2018-05,Wind off shore,262.654
35704,Denmark,2018-06,Wind off shore,307.146
35705,Denmark,2018-07,Wind off shore,219.834
35706,Denmark,2018-08,Wind off shore,328.837
35707,Denmark,2018-09,Wind off shore,477.354
35708,Denmark,2018-10,Wind off shore,497.534
35709,Denmark,2018-11,Wind off shore,379.332
35710,Denmark,2018-12,Wind off shore,488.638
35711,Denmark,2019-01,Wind off shore,470.536
35712,Denmark,2019-02,Wind off shore,438.599
35713,Denmark,2019-03,Wind off shore,574.09
35714,Denmark,2019-04,Wind off shore,373.105
35715,Denmark,2019-05,Wind off shore,543.891
35716,Denmark,2019-06,Wind off shore,410.72
35717,Denmark,2019-07,Wind off shore,477.497
35718,Denmark,2019-08,Wind off shore,381.678
35719,Denmark,2019-09,Wind off shore,647.266
35720,Denmark,2019-10,Wind off shore,557.369
35721,Denmark,2019-11,Wind off shore,590.594
35722,Denmark,2019-12,Wind off shore,732.224
35723,Denmark,2020-01,Wind off shore,828.401
35724,Denmark,2020-02,Wind off shore,746.528
35725,Denmark,2020-03,Wind off shore,616.081
35726,Denmark,2020-04,Wind off shore,464.903
35727,Denmark,2020-05,Wind off shore,487.667
35728,Denmark,2020-06,Wind off shore,324.382
35729,Denmark,2020-07,Wind off shore,506.857
35730,Denmark,2020-08,Wind off shore,307.974
35731,Denmark,2020-09,Wind off shore,454.248
35732,Denmark,2020-10,Wind off shore,650.042
35733,Denmark,2020-11,Wind off shore,623.526
35734,Denmark,2020-12,Wind off shore,592.478
35735,Denmark,2021-01,Wind off shore,524.807
35736,Denmark,2021-02,Wind off shore,661.709
35737,Denmark,2021-03,Wind off shore,621.925
35738,Denmark,2021-04,Wind off shore,619.314
35739,Denmark,2021-05,Wind off shore,513.888
35740,Denmark,2021-06,Wind off shore,379.363
35741,Denmark,2021-07,Wind off shore,506.964
35742,Denmark,2021-08,Wind off shore,645.62
35743,Denmark,2021-09,Wind off shore,519.587
35744,Denmark,2021-10,Wind off shore,895.161
35745,Denmark,2021-11,Wind off shore,833.797
35746,Denmark,2021-12,Wind off shore,870.567
35747,Denmark,2022-01,Wind off shore,1081.842
35748,Denmark,2022-02,Wind off shore,1102.721
35749,Denmark,2022-03,Wind off shore,566.412
35750,Denmark,2022-04,Wind off shore,644.842
35751,Denmark,2022-05,Wind off shore,598.288
35752,Estonia,2017-01,Wind off shore,0
35753,Estonia,2017-02,Wind off shore,0
35754,Estonia,2017-03,Wind off shore,0
35755,Estonia,2017-04,Wind off shore,0
35756,Estonia,2017-05,Wind off shore,0
35757,Estonia,2017-06,Wind off shore,0
35758,Estonia,2017-07,Wind off shore,0
35759,Estonia,2017-08,Wind off shore,0
35760,Estonia,2017-09,Wind off shore,0
35761,Estonia,2017-10,Wind off shore,0
35762,Estonia,2017-11,Wind off shore,0
35763,Estonia,2017-12,Wind off shore,0
35764,Estonia,2018-01,Wind off shore,0
35765,Estonia,2018-02,Wind off shore,0
35766,Estonia,2018-03,Wind off shore,0
35767,Estonia,2018-04,Wind off shore,0
35768,Estonia,2018-05,Wind off shore,0
35769,Estonia,2018-06,Wind off shore,0
35770,Estonia,2018-07,Wind off shore,0
35771,Estonia,2018-08,Wind off shore,0
35772,Estonia,2018-09,Wind off shore,0
35773,Estonia,2018-10,Wind off shore,0
35774,Estonia,2018-11,Wind off shore,0
35775,Estonia,2018-12,Wind off shore,0
35776,Estonia,2019-01,Wind off shore,0
35777,Estonia,2019-02,Wind off shore,0
35778,Estonia,2019-03,Wind off shore,0
35779,Estonia,2019-04,Wind off shore,0
35780,Estonia,2019-05,Wind off shore,0
35781,Estonia,2019-06,Wind off shore,0
35782,Estonia,2019-07,Wind off shore,0
35783,Estonia,2019-08,Wind off shore,0
35784,Estonia,2019-09,Wind off shore,0
35785,Estonia,2019-10,Wind off shore,0
35786,Estonia,2019-11,Wind off shore,0
35787,Estonia,2019-12,Wind off shore,0
35788,Estonia,2020-01,Wind off shore,0
35789,Estonia,2020-02,Wind off shore,0
35790,Estonia,2020-03,Wind off shore,0
35791,Estonia,2020-04,Wind off shore,0
35792,Estonia,2020-05,Wind off shore,0
35793,Estonia,2020-06,Wind off shore,0
35794,Estonia,2020-07,Wind off shore,0
35795,Estonia,2020-08,Wind off shore,0
35796,Estonia,2020-09,Wind off shore,0
35797,Estonia,2020-10,Wind off shore,0
35798,Estonia,2020-11,Wind off shore,0
35799,Estonia,2020-12,Wind off shore,0
35800,Estonia,2021-01,Wind off shore,0
35801,Estonia,2021-02,Wind off shore,0
35802,Estonia,2021-03,Wind off shore,0
35803,Estonia,2021-04,Wind off shore,0
35804,Estonia,2021-05,Wind off shore,0
35805,Estonia,2021-06,Wind off shore,0
35806,Estonia,2021-07,Wind off shore,0
35807,Estonia,2021-08,Wind off shore,0
35808,Estonia,2021-09,Wind off shore,0
35809,Estonia,2021-10,Wind off shore,0
35810,Estonia,2021-11,Wind off shore,0
35811,Estonia,2021-12,Wind off shore,0
35812,Estonia,2022-01,Wind off shore,0
35813,Estonia,2022-02,Wind off shore,0
35814,Estonia,2022-03,Wind off shore,0
35815,Estonia,2022-04,Wind off shore,0
35816,Estonia,2022-05,Wind off shore,0
35817,Greece,2017-01,Wind off shore,0
35818,Greece,2017-02,Wind off shore,0
35819,Greece,2017-03,Wind off shore,0
35820,Greece,2017-04,Wind off shore,0
35821,Greece,2017-05,Wind off shore,0
35822,Greece,2017-06,Wind off shore,0
35823,Greece,2017-07,Wind off shore,0
35824,Greece,2017-08,Wind off shore,0
35825,Greece,2017-09,Wind off shore,0
35826,Greece,2017-10,Wind off shore,0
35827,Greece,2017-11,Wind off shore,0
35828,Greece,2017-12,Wind off shore,0
35829,Greece,2018-01,Wind off shore,0
35830,Greece,2018-02,Wind off shore,0
35831,Greece,2018-03,Wind off shore,0
35832,Greece,2018-04,Wind off shore,0
35833,Greece,2018-05,Wind off shore,0
35834,Greece,2018-06,Wind off shore,0
35835,Greece,2018-07,Wind off shore,0
35836,Greece,2018-08,Wind off shore,0
35837,Greece,2018-09,Wind off shore,0
35838,Greece,2018-10,Wind off shore,0
35839,Greece,2018-11,Wind off shore,0
35840,Greece,2018-12,Wind off shore,0
35841,Greece,2019-01,Wind off shore,0
35842,Greece,2019-02,Wind off shore,0
35843,Greece,2019-03,Wind off shore,0
35844,Greece,2019-04,Wind off shore,0
35845,Greece,2019-05,Wind off shore,0
35846,Greece,2019-06,Wind off shore,0
35847,Greece,2019-07,Wind off shore,0
35848,Greece,2019-08,Wind off shore,0
35849,Greece,2019-09,Wind off shore,0
35850,Greece,2019-10,Wind off shore,0
35851,Greece,2019-11,Wind off shore,0
35852,Greece,2019-12,Wind off shore,0
35853,Greece,2020-01,Wind off shore,0
35854,Greece,2020-02,Wind off shore,0
35855,Greece,2020-03,Wind off shore,0
35856,Greece,2020-04,Wind off shore,0
35857,Greece,2020-05,Wind off shore,0
35858,Greece,2020-06,Wind off shore,0
35859,Greece,2020-07,Wind off shore,0
35860,Greece,2020-08,Wind off shore,0
35861,Greece,2020-09,Wind off shore,0
35862,Greece,2020-10,Wind off shore,0
35863,Greece,2020-11,Wind off shore,0
35864,Greece,2020-12,Wind off shore,0
35865,Greece,2021-01,Wind off shore,0
35866,Greece,2021-02,Wind off shore,0
35867,Greece,2021-03,Wind off shore,0
35868,Greece,2021-04,Wind off shore,0
35869,Greece,2021-05,Wind off shore,0
35870,Greece,2021-06,Wind off shore,0
35871,Greece,2021-07,Wind off shore,0
